rule,n_nonmanip,w,a,b,perfect_info,manipulation,cand1,cand2,cand3,cand4,cand5,winner,total_utils_in_outcome,total_utils_in_true,total_utils_manipulator,total_utils_in_true_manipulator
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.275475773387132,7.275475773387132,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.344992497420106,7.344992497420106,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.373678148051419,7.373678148051419,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.30155797850284,7.30155797850284,0.918,0.918
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.303799619830251,7.303799619830251,0.918,0.918
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.303572845422805,7.303572845422805,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.3488655215788015,7.3488655215788015,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.329680246226005,7.329680246226005,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.3687685091006045,7.3687685091006045,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.2969473546128985,7.2969473546128985,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.381155782924161,7.381155782924161,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.299111018389653,7.299111018389653,0.918,0.918
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.29728837520557,7.29728837520557,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.357577365072221,7.357577365072221,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.2921485150582805,7.2921485150582805,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.350071624603177,7.350071624603177,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.415040744172081,7.415040744172081,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.297036687489959,7.297036687489959,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.406017768281735,7.406017768281735,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.379070362645784,7.379070362645784,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.330255220216329,7.330255220216329,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.437330001968373,7.437330001968373,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.311806489503868,7.311806489503868,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.3627949683285205,7.3627949683285205,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.451030002197713,7.451030002197713,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.318940069651901,7.318940069651901,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.371532213529796,7.371532213529796,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.291350375491333,7.291350375491333,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.353901974500415,7.353901974500415,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.2910136402777805,7.2910136402777805,0.918,0.918
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.296146987968203,7.296146987968203,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.362845324800601,7.362845324800601,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.296571192121684,7.296571192121684,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.3418972243838745,7.3418972243838745,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.365189601677346,7.365189601677346,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.3025438314094515,7.3025438314094515,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.39912723036451,7.39912723036451,0.896,0.896
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.370424310569683,7.370424310569683,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.298375434130371,7.298375434130371,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.315230765966997,7.315230765966997,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.292985459521982,7.292985459521982,0.918,0.918
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.317114411513952,7.317114411513952,0.918,0.918
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.304233543273307,7.304233543273307,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.344792296964635,7.344792296964635,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.29645544546215,7.29645544546215,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.340096312672442,7.340096312672442,0.896,0.896
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.310599921866512,7.310599921866512,0.918,0.918
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.291727680276566,7.291727680276566,0.918,0.918
borda,7,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,7.30281319054371,7.30281319054371,0.918,0.918
borda,7,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.417642080503107,7.417642080503107,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.234264236391962,8.234264236391962,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.211952023731968,8.211952023731968,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.2112549128879,8.2112549128879,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.211426206462907,8.211426206462907,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.294025468836178,8.294025468836178,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.230514758506095,8.230514758506095,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.208670070861906,8.208670070861906,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.212449508268588,8.212449508268588,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.305663263096914,8.305663263096914,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.213642783893864,8.213642783893864,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.252910343763219,8.252910343763219,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.217318494904152,8.217318494904152,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.282022202506383,8.282022202506383,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.222406258745632,8.222406258745632,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.28270310022809,8.28270310022809,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.36732039246277,8.36732039246277,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.271325495899086,8.271325495899086,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.292296952224037,8.292296952224037,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.335006392178661,8.335006392178661,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.216005006730619,8.216005006730619,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.235675244458387,8.235675244458387,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.34905285171469,8.34905285171469,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.303446236128499,8.303446236128499,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.297698970543344,8.297698970543344,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.224656166199797,8.224656166199797,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.205907436130168,8.205907436130168,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.270414418839545,8.270414418839545,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.305016081764713,8.305016081764713,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.272911529071967,8.272911529071967,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.358105860719661,8.358105860719661,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.3093017330971,8.3093017330971,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.238575273147417,8.238575273147417,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.209796483603773,8.209796483603773,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.247040124231209,8.247040124231209,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.206279182999092,8.206279182999092,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.296993610068942,8.296993610068942,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.264002034840962,8.264002034840962,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.209077666205033,8.209077666205033,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.324112956328326,8.324112956328326,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.241608860517358,8.241608860517358,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.206294722485584,8.206294722485584,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.209224208525077,8.209224208525077,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.220374213662616,8.220374213662616,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.26911334886971,8.26911334886971,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.306100555406346,8.306100555406346,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.194301902322989,8.194301902322989,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.273861554961458,8.273861554961458,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.307287733049609,8.307287733049609,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.22493952260363,8.22493952260363,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.242671747484623,8.242671747484623,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.225025146181817,8.225025146181817,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.291047816808112,8.291047816808112,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.2456740707159,8.2456740707159,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.27732594529881,8.27732594529881,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.265556170275334,8.265556170275334,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.260315929758068,8.260315929758068,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.21762036153249,8.21762036153249,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.345140771238409,8.345140771238409,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.275280630448288,8.275280630448288,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.21664586272485,8.21664586272485,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.20863852870451,8.20863852870451,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.3060747641421,8.3060747641421,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.246922416800105,8.246922416800105,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.337777358304331,8.337777358304331,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.31063660370094,8.31063660370094,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.204511560817213,8.204511560817213,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.263949008361687,8.263949008361687,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.234574939739064,8.234574939739064,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.201549840028132,8.201549840028132,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.262392928563287,8.262392928563287,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.220754104058145,8.220754104058145,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.241964768873565,8.241964768873565,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.211434078300002,8.211434078300002,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.253748287575844,8.253748287575844,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.294577686346576,8.294577686346576,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.28335298996964,8.28335298996964,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.348963092636355,8.348963092636355,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.220348217462234,8.220348217462234,0.918,0.918
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.20921839874679,8.20921839874679,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.27296872910723,8.27296872910723,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.26163795107978,8.26163795107978,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.246638828018614,8.246638828018614,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.271380084033924,8.271380084033924,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.282149835514964,8.282149835514964,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.253956346279958,8.253956346279958,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.238462949179805,8.238462949179805,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.209702940165691,8.209702940165691,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.288979792307575,8.288979792307575,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.323633348268585,8.323633348268585,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.227298725655665,8.227298725655665,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.287386737565559,8.287386737565559,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.253814699979571,8.253814699979571,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.320235107476444,8.320235107476444,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.260329113095377,8.260329113095377,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.208290352939958,8.208290352939958,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.237295915436697,8.237295915436697,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.270144463269423,8.270144463269423,0.896,0.896
borda,8,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,8.230015347006834,8.230015347006834,0.918,0.918
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.317830565576148,8.317830565576148,0.896,0.896
borda,8,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,8.242509539214177,8.242509539214177,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.163546375212304,9.163546375212304,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.126216451241689,9.126216451241689,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.234131264301286,9.234131264301286,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.214393219284947,9.214393219284947,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.11796718782784,9.11796718782784,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.118751421872107,9.118751421872107,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.14234014704481,9.14234014704481,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.104479093307553,9.104479093307553,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.198942924426053,9.198942924426053,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.114205121290977,9.114205121290977,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.187230474695522,9.187230474695522,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.250947449058087,9.250947449058087,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.121931413835814,9.121931413835814,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.155360269710982,9.155360269710982,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.23264181799752,9.23264181799752,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.181662232483083,9.181662232483083,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.20630875706721,9.20630875706721,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.24174377510509,9.24174377510509,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.142687657034026,9.142687657034026,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.106043254044613,9.106043254044613,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.126581837313031,9.126581837313031,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.109020967145353,9.109020967145353,0.918,0.918
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.108831506665314,9.108831506665314,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.277108345693634,9.277108345693634,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.24991635561164,9.24991635561164,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.192773951008649,9.192773951008649,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.181924970786799,9.181924970786799,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.253346123936792,9.253346123936792,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.14317077686291,9.14317077686291,0.896,0.896
borda,9,0.9,1,1,True,False,Grand Budapest,Captain America,Muppets,Noah,Divergent,Grand Budapest,9.101934731205228,9.101934731205228,0.918,0.918
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.239298406289155,9.239298406289155,0.896,0.896
borda,9,0.9,1,1,True,True,Grand Budapest,Grand Budapest,Muppets,Noah,Divergent,Captain America,9.156274604355419,9.156274604355419,0.896,0.896
